ID,ZIP,Latitude,Longitude,City,State,County,Zip,Country,Congressional District
3957,97756,44.268862,-121.266414,Redmond,OR,Deschutes County,97756,US,OR5
3958,66058,39.529523,-95.483992,Muscotah,KS,Atchison County,66058,US,KS2
3959,39562,30.546682,-88.489452,Moss Point,MS,Jackson County,39562,US,MS4
3960,21102,39.66121,-76.88498,Manchester,MD,Carroll County,21102,US,MD2
3961,16720,41.615099,-77.957975,Austin,PA,Potter County,16720,US,PA15
3962,91316,34.160236,-118.515472,Encino,CA,Los Angeles County,91316,US,CA32
3963,59525,48.571498,-110.301301,Gildford,MT,Hill County,59525,US,MT2
3964,67645,39.610503,-100.002777,Lenora,KS,Norton County,67645,US,KS1
3965,76504,31.137885,-97.373626,Temple,TX,Bell County,76504,US,TX31
3966,78130,29.696878,-98.070726,New Braunfels,TX,Guadalupe County,78130,US,TX15
3967,8510,40.193311,-74.442803,Clarksburg,NJ,Monmouth County,8510,US,NJ3
3968,27406,35.991647,-79.759794,Greensboro,NC,Guilford County,27406,US,NC6
3969,40361,38.217248,-84.213426,Paris,KY,Bourbon County,40361,US,KY6
3970,91607,34.165783,-118.399795,Valley Village,CA,Los Angeles County,91607,US,CA29
3971,67013,37.359755,-97.287694,Belle Plaine,KS,Sumner County,67013,US,KS4
3972,33461,26.619546,-80.091704,Lake Worth,FL,Palm Beach County,33461,US,FL22
3973,77445,30.09744,-96.07829,Hempstead,TX,Waller County,77445,US,TX10
3974,20871,39.23872,-77.27943,Clarksburg,MD,Montgomery County,20871,US,MD6
3975,48025,42.520184,-83.264031,Franklin,MI,Oakland County,48025,US,MI12
3976,78336,27.926913,-97.177776,Aransas Pass,TX,San Patricio County,78336,US,TX27
3977,74403,35.670516,-95.306945,Muskogee,OK,Muskogee County,74403,US,OK2
3978,16601,40.489433,-78.349874,Altoona,PA,Blair County,16601,US,PA13
3979,11949,40.866412,-72.80456,Manorville,NY,Suffolk County,11949,US,NY2
3980,70529,30.187978,-92.168953,Duson,LA,Lafayette Parish,70529,US,LA3
3981,52060,42.19807,-90.605827,Maquoketa,IA,Jackson County,52060,US,IA1
3982,29944,32.797222,-81.079803,Varnville,SC,Hampton County,29944,US,SC6
3983,40219,38.138118,-85.69526,Louisville,KY,Jefferson County,40219,US,KY3
3984,33772,27.846601,-82.795385,Seminole,FL,Pinellas County,33772,US,FL13
3985,98607,45.656489,-122.399341,Camas,WA,Clark County,98607,US,WA3
3986,92324,34.0739,-117.31365,Colton,CA,San Bernardino County,92324,US,CA33
3987,48185,42.333901,-83.384209,Westland,MI,Wayne County,48185,US,MI12
3988,37034,35.640617,-86.718225,Chapel Hill,TN,Marshall County,37034,US,TN5
3989,37406,35.067272,-85.250058,Chattanooga,TN,Hamilton County,37406,US,TN3
3990,60071,42.47585,-88.30593,Richmond,IL,McHenry County,60071,US,IL10
3991,14781,42.172076,-79.611348,Sherman,NY,Chautauqua County,14781,US,NY23
3992,80132,39.086393,-104.807666,Monument,CO,El Paso County,80132,US,CO5
3993,30331,33.724275,-84.578581,Atlanta,GA,Fulton County,30331,US,GA5
3994,52060,42.19807,-90.605827,Maquoketa,IA,Jackson County,52060,US,IA1
3995,79403,33.643503,-101.77545,Lubbock,TX,Lubbock County,79403,US,TX19
3996,22503,37.739451,-76.50021,Lancaster,VA,Lancaster County,22503,US,VA1
3997,84097,40.297153,-111.670519,Orem,UT,Utah County,84097,US,UT3
3998,75169,32.695514,-95.974996,Wills Point,TX,Van Zandt County,75169,US,TX5
3999,12303,42.782276,-73.944818,Schenectady,NY,Schenectady County,12303,US,NY20
4000,33760,27.90045,-82.715166,Clearwater,FL,Pinellas County,33760,US,FL13
4001,19067,40.208408,-74.82914,Morrisville,PA,Bucks County,19067,US,PA1
4002,48421,43.15669,-83.41051,Columbiaville,MI,Lapeer County,48421,US,MI9
4003,70040,29.736105,-89.919691,Braithwaite,LA,Plaquemines Parish,70040,US,LA1
4004,30673,33.73149,-82.710833,Washington,GA,Wilkes County,30673,US,GA12
4005,76370,33.453275,-98.929727,Megargel,TX,Archer County,76370,US,TX13
4006,58478,47.14277,-99.78122,Robinson,ND,Kidder County,58478,US,ND0
4007,80654,40.159839,-104.046791,Wiggins,CO,Morgan County,80654,US,CO4
4008,32713,28.889107,-81.319985,De Bary,FL,Volusia County,32713,US,FL7
4009,84741,37.04749,-112.52631,Kanab,UT,Kane County,84741,US,UT2
4010,99901,55.400674,-131.67409,Ketchikan,AK,Ketchikan Gateway Borough,99901,US,AK0
4011,99223,47.592452,-117.34212,Spokane,WA,Spokane County,99223,US,WA5
4012,74447,35.612514,-95.966857,Okmulgee,OK,Okmulgee County,74447,US,OK2
4013,1867,42.537065,-71.107172,Reading,MA,Middlesex County,1867,US,MA6
4014,37709,36.161793,-83.68192,Blaine,TN,Grainger County,37709,US,TN2
4015,46561,41.669504,-86.087002,Osceola,IN,St. Joseph County,46561,US,IN2
4016,79070,36.408493,-100.687227,Perryton,TX,Ochiltree County,79070,US,TX13
4017,63445,40.41361,-91.659318,Kahoka,MO,Clark County,63445,US,MO6
4018,59741,45.771228,-111.374118,Manhattan,MT,Gallatin County,59741,US,MT1
4019,33801,28.035908,-81.899669,Lakeland,FL,Polk County,33801,US,FL18
4020,35634,34.91927,-87.614548,Florence,AL,Lauderdale County,35634,US,AL5
4021,72065,34.520167,-92.205503,Hensley,AR,Pulaski County,72065,US,AR2
4022,29532,34.317738,-79.931655,Darlington,SC,Darlington County,29532,US,SC7
4023,70443,30.651594,-90.491168,Independence,LA,Tangipahoa Parish,70443,US,LA5
4024,33764,27.916038,-82.734299,Clearwater,FL,Pinellas County,33764,US,FL13
4025,55356,44.995129,-93.593836,Long Lake,MN,Hennepin County,55356,US,MN3
4026,33948,26.985889,-82.152363,Port Charlotte,FL,Charlotte County,33948,US,FL17
4027,90623,33.8464,-118.04673,La Palma,CA,Orange County,90623,US,CA45
4028,97370,44.555144,-123.439249,Philomath,OR,Benton County,97370,US,OR4
4029,89040,36.570259,-114.473191,Overton,NV,Clark County,89040,US,NV4
4030,78207,29.422404,-98.525943,San Antonio,TX,Bexar County,78207,US,TX35
4031,54455,44.809226,-89.701277,Mosinee,WI,Marathon County,54455,US,WI7
4032,82009,41.377698,-104.660353,Cheyenne,WY,Laramie County,82009,US,WY0
4033,32466,30.383156,-85.51506,Youngstown,FL,Bay County,32466,US,FL2
4034,36866,32.536635,-85.697354,Notasulga,AL,Macon County,36866,US,AL3
4035,6825,41.192527,-73.226255,Fairfield,CT,Greater Bridgeport Planning Region,6825,US,CT4
4036,88230,33.238749,-104.397276,Dexter,NM,Chaves County,88230,US,NM3
4037,93619,36.862603,-119.734947,Fresno,CA,Fresno County,93619,US,CA20
4038,31024,33.320818,-83.355865,Eatonton,GA,Putnam County,31024,US,GA10
4039,65203,38.88248,-92.397824,Columbia,MO,Boone County,65203,US,MO3
4040,98117,47.687761,-122.38487,Seattle,WA,King County,98117,US,WA7
4041,83221,43.251328,-112.464518,Blackfoot,ID,Bingham County,83221,US,ID2
4042,78064,28.975023,-98.495551,Pleasanton,TX,Atascosa County,78064,US,TX28
4043,50433,42.92219,-93.04214,Dougherty,IA,Cerro Gordo County,50433,US,IA2
4044,85743,32.333438,-111.065869,Tucson,AZ,Pima County,85743,US,AZ7
4045,46254,39.849717,-86.271638,Indianapolis,IN,Marion County,46254,US,IN7
4046,46947,40.77927,-86.375168,Logansport,IN,Cass County,46947,US,IN4
4047,42718,37.337416,-85.357952,Campbellsville,KY,Taylor County,42718,US,KY1
4048,93308,35.567657,-118.892932,Bakersfield,CA,Kern County,93308,US,CA20
4049,68376,40.167245,-95.945731,Humboldt,NE,Richardson County,68376,US,NE3
4050,76901,31.44451,-100.533397,San Angelo,TX,Tom Green County,76901,US,TX11
4051,85382,33.654291,-112.249474,Peoria,AZ,Maricopa County,85382,US,AZ8
4052,74023,36.029294,-96.855949,Cushing,OK,Payne County,74023,US,OK3
4053,62208,38.59666,-90.006304,Fairview Heights,IL,St. Clair County,62208,US,IL13
4054,23111,37.628179,-77.281955,Mechanicsville,VA,Hanover County,23111,US,VA1
4055,60071,42.47585,-88.30593,Richmond,IL,McHenry County,60071,US,IL10
4056,32937,28.17612,-80.59005,Satellite Beach,FL,Brevard County,32937,US,FL8
4057,18966,40.186758,-75.007099,Southampton,PA,Bucks County,18966,US,PA1
4058,1089,42.125793,-72.645334,West Springfield,MA,Hampden County,1089,US,MA1
4059,3053,42.8712,-71.387776,Londonderry,NH,Rockingham County,3053,US,NH1
4060,48324,42.596093,-83.381886,West Bloomfield,MI,Oakland County,48324,US,MI11
4061,76424,32.769037,-98.84154,Breckenridge,TX,Stephens County,76424,US,TX25
4062,54455,44.809226,-89.701277,Mosinee,WI,Marathon County,54455,US,WI7
4063,27048,36.466883,-79.912823,Stoneville,NC,Rockingham County,27048,US,NC6
4064,50433,42.92219,-93.04214,Dougherty,IA,Cerro Gordo County,50433,US,IA2
4065,90660,33.985812,-118.088787,Pico Rivera,CA,Los Angeles County,90660,US,CA38
4066,31097,32.91374,-84.14269,Yatesville,GA,Upson County,31097,US,GA3
4067,58579,47.1586,-100.78347,Wilton,ND,McLean County,58579,US,ND0
4068,29070,33.895434,-81.423918,Leesville,SC,Lexington County,29070,US,SC2
4069,10588,41.330892,-73.823549,Shrub Oak,NY,Westchester County,10588,US,NY17
4070,73142,35.62034,-97.612588,Oklahoma City,OK,Oklahoma County,73142,US,OK5
4071,99337,46.117122,-119.090676,Kennewick,WA,Benton County,99337,US,WA4
4072,30420,32.28046,-82.13873,Cobbtown,GA,Tattnall County,30420,US,GA12
4073,65453,38.100081,-91.368908,Cuba,MO,Crawford County,65453,US,MO3
4074,99402,46.33933,-117.04821,Asotin,WA,Asotin County,99402,US,WA5
4075,45248,39.165158,-84.662509,Cincinnati,OH,Hamilton County,45248,US,OH8
4076,29058,34.588803,-80.718482,Heath Springs,SC,Lancaster County,29058,US,SC5
4077,16635,40.42341,-78.4339,Duncansville,PA,Blair County,16635,US,PA13
4078,48651,44.30149,-84.66517,Prudenville,MI,Roscommon County,48651,US,MI1
4079,99301,46.42066,-118.899447,Pasco,WA,Franklin County,99301,US,WA5
4080,46506,41.40577,-86.242235,Bremen,IN,Marshall County,46506,US,IN2
4081,29526,33.868775,-78.948287,Conway,SC,Horry County,29526,US,SC7
4082,34145,25.938768,-81.696751,Marco Island,FL,Collier County,34145,US,FL19
4083,62673,40.100737,-89.966028,Oakford,IL,Menard County,62673,US,IL15
4084,48309,42.662644,-83.183666,Rochester,MI,Oakland County,48309,US,MI10
4085,96007,40.469324,-122.278404,Anderson,CA,Shasta County,96007,US,CA1
4086,64437,40.126706,-95.329064,Craig,MO,Holt County,64437,US,MO6
4087,76470,32.46985,-98.67895,Ranger,TX,Eastland County,76470,US,TX25
4088,65757,37.26838,-93.11713,Strafford,MO,Greene County,65757,US,MO7
4089,48813,42.574191,-84.838452,Charlotte,MI,Eaton County,48813,US,MI7
4090,62902,37.662587,-89.117546,Carbondale,IL,Williamson County,62902,US,IL12
4091,76067,32.799602,-98.126806,Mineral Wells,TX,Palo Pinto County,76067,US,TX25
4092,97322,44.627255,-123.097041,Albany,OR,Linn County,97322,US,OR5
4093,62440,39.418401,-88.270006,Lerna,IL,Coles County,62440,US,IL12
4094,76470,32.46985,-98.67895,Ranger,TX,Eastland County,76470,US,TX25
4095,48341,42.627985,-83.296841,Pontiac,MI,Oakland County,48341,US,MI11
4096,15108,40.5184,-80.16672,Coraopolis,PA,Allegheny County,15108,US,PA17
4097,2124,42.286784,-71.071045,Boston,MA,Suffolk County,2124,US,MA7
4098,81303,37.12149,-107.885499,Durango,CO,La Plata County,81303,US,CO3
4099,77591,29.399203,-94.997254,Texas City,TX,Galveston County,77591,US,TX14
4100,54728,45.31413,-91.651,Chetek,WI,Barron County,54728,US,WI7
4101,70090,29.989546,-90.761722,Vacherie,LA,St. James Parish,70090,US,LA2
4102,70810,30.355342,-91.072118,Baton Rouge,LA,East Baton Rouge Parish,70810,US,LA6
4103,22903,38.033938,-78.492384,Charlottesville,VA,Charlottesville City,22903,US,VA5
4104,95351,37.623601,-120.996324,Modesto,CA,Stanislaus County,95351,US,CA13
4105,65058,38.314864,-92.127749,Meta,MO,Osage County,65058,US,MO3
4106,57262,45.66468,-97.0498,Sisseton,SD,Roberts County,57262,US,SD0
4107,35121,33.94815,-86.47276,Oneonta,AL,Blount County,35121,US,AL6
4108,44446,41.186106,-80.742459,Niles,OH,Trumbull County,44446,US,OH14
4109,46072,40.311418,-86.063107,Tipton,IN,Tipton County,46072,US,IN5
4110,31639,31.199826,-83.218233,Nashville,GA,Berrien County,31639,US,GA8
4111,55306,44.730944,-93.291381,Burnsville,MN,Dakota County,55306,US,MN2
4112,28714,35.835649,-82.268193,Burnsville,NC,Yancey County,28714,US,NC11
4113,37912,36.007549,-83.984876,Knoxville,TN,Knox County,37912,US,TN2
4114,99353,46.315267,-119.371393,West Richland,WA,Benton County,99353,US,WA4
4115,18966,40.186758,-75.007099,Southampton,PA,Bucks County,18966,US,PA1
4116,60010,42.146794,-88.165268,Barrington,IL,Cook County,60010,US,IL5
4117,20115,38.840456,-77.891136,Marshall,VA,Fauquier County,20115,US,VA10
4118,54843,45.955223,-91.278308,Hayward,WI,Sawyer County,54843,US,WI7
4119,81611,39.169324,-106.776744,Aspen,CO,Pitkin County,81611,US,CO3
4120,37064,35.890746,-86.965691,Franklin,TN,Williamson County,37064,US,TN7
4121,33440,26.630066,-81.090897,Clewiston,FL,Hendry County,33440,US,FL18
4122,12885,43.570457,-73.859928,Warrensburg,NY,Warren County,12885,US,NY21
4123,27823,36.18099,-77.66664,Enfield,NC,Halifax County,27823,US,NC1
4124,79356,33.180889,-101.298072,Post,TX,Garza County,79356,US,TX19
4125,28551,35.30683,-77.78803,La Grange,NC,Lenoir County,28551,US,NC3
4126,88061,32.853738,-108.330764,Silver City,NM,Grant County,88061,US,NM2
4127,39338,32.109313,-89.187423,Louin,MS,Jasper County,39338,US,MS3
4128,29307,34.982716,-81.831555,Spartanburg,SC,Spartanburg County,29307,US,SC4
4129,30817,33.812714,-82.453456,Lincolnton,GA,Lincoln County,30817,US,GA12
4130,78672,30.88351,-98.47253,Tow,TX,Llano County,78672,US,TX11
4131,58442,46.522452,-99.173063,Gackle,ND,Logan County,58442,US,ND0
4132,19977,39.29983,-75.60465,Smyrna,DE,Kent County,19977,US,DE0
4133,15845,41.504669,-78.687183,Johnsonburg,PA,Elk County,15845,US,PA15
4134,29307,34.982716,-81.831555,Spartanburg,SC,Spartanburg County,29307,US,SC4
4135,54661,44.076755,-91.460168,Trempealeau,WI,Trempealeau County,54661,US,WI3
4136,93706,36.648635,-119.998749,Fresno,CA,Fresno County,93706,US,CA13
4137,40370,38.383618,-84.553016,Sadieville,KY,Scott County,40370,US,KY6
4138,21555,39.596645,-78.572564,Oldtown,MD,Allegany County,21555,US,MD6
4139,71269,32.445645,-91.743314,Rayville,LA,Richland Parish,71269,US,LA5
4140,77445,30.09744,-96.07829,Hempstead,TX,Waller County,77445,US,TX10
4141,53074,43.387702,-87.881232,Port Washington,WI,Ozaukee County,53074,US,WI6
4142,64804,37.022425,-94.50942,Joplin,MO,Newton County,64804,US,MO7
4143,54870,45.73714,-91.775875,Sarona,WI,Washburn County,54870,US,WI7
4144,78248,29.590028,-98.525262,San Antonio,TX,Bexar County,78248,US,TX23
4145,57481,45.670534,-98.580207,Westport,SD,Brown County,57481,US,SD0
4146,75931,31.15269,-93.99352,Brookeland,TX,Sabine County,75931,US,TX36
4147,2852,41.586851,-71.464801,North Kingstown,RI,Washington County,2852,US,RI2
4148,75212,32.781246,-96.878831,Dallas,TX,Dallas County,75212,US,TX33
4149,29565,34.384337,-79.478122,Latta,SC,Dillon County,29565,US,SC7
4150,60563,41.782455,-88.149884,Naperville,IL,Dupage County,60563,US,IL11
4151,6379,41.3765,-71.85153,Pawcatuck,CT,Southeastern Connecticut Planning Region,6379,US,CT2
4152,96080,40.142907,-122.340888,Red Bluff,CA,Tehama County,96080,US,CA1
4153,61101,42.33342,-89.157198,Rockford,IL,Winnebago County,61101,US,IL16
4154,55044,44.633421,-93.25812,Lakeville,MN,Dakota County,55044,US,MN2
4155,98199,47.651371,-122.407349,Seattle,WA,King County,98199,US,WA7
4156,49911,46.48134,-90.05295,Bessemer,MI,Gogebic County,49911,US,MI1
4157,23430,36.990826,-76.661123,Smithfield,VA,Isle of Wight County,23430,US,VA2
4158,4941,44.488583,-69.339221,Freedom,ME,Waldo County,4941,US,ME2
4159,42754,37.460336,-86.324894,Leitchfield,KY,Grayson County,42754,US,KY2
4160,80007,39.863369,-105.172429,Arvada,CO,Jefferson County,80007,US,CO7
4161,46001,40.213154,-85.680698,Alexandria,IN,Madison County,46001,US,IN5
4162,45011,39.425137,-84.472925,Hamilton,OH,Butler County,45011,US,OH8
4163,35986,34.49425,-85.84775,Rainsville,AL,Dekalb County,35986,US,AL4
4164,58562,46.382285,-101.961907,New Leipzig,ND,Grant County,58562,US,ND0
4165,31548,30.784384,-81.692042,Kingsland,GA,Camden County,31548,US,GA1
4166,64052,39.075554,-94.451179,Independence,MO,Jackson County,64052,US,MO5
4167,51558,41.939436,-95.853673,Moorhead,IA,Monona County,51558,US,IA4
4168,95691,38.627951,-121.593287,West Sacramento,CA,Yolo County,95691,US,CA4
4169,33898,27.920309,-81.597642,Lake Wales,FL,Polk County,33898,US,FL18
4170,70363,29.538288,-90.704647,Houma,LA,Terrebonne Parish,70363,US,LA1
4171,19707,39.78384,-75.6816,Hockessin,DE,New Castle County,19707,US,DE0
4172,46013,40.05668,-85.674976,Anderson,IN,Madison County,46013,US,IN5
4173,27837,35.506325,-77.214568,Grimesland,NC,Pitt County,27837,US,NC1
4174,79005,36.45336,-100.53737,Booker,TX,Lipscomb County,79005,US,TX13
4175,14075,42.729083,-78.837596,Hamburg,NY,Erie County,14075,US,NY23
4176,27103,36.058599,-80.320965,Winston-Salem,NC,Forsyth County,27103,US,NC5
4177,80535,40.63847,-105.14425,Laporte,CO,Larimer County,80535,US,CO2
4178,75853,31.87655,-95.73274,Montalba,TX,Anderson County,75853,US,TX6
4179,86322,34.569687,-111.809798,Camp Verde,AZ,Yavapai County,86322,US,AZ2
4180,4250,44.033026,-70.101247,Lisbon,ME,Androscoggin County,4250,US,ME2
4181,31794,31.463918,-83.499944,Tifton,GA,Tift County,31794,US,GA8
4182,28753,35.859719,-82.710523,Marshall,NC,Madison County,28753,US,NC11
4183,94043,37.421865,-122.070895,Mountain View,CA,Santa Clara County,94043,US,CA16
4184,93553,34.50638,-117.90979,Pearblossom,CA,Los Angeles County,93553,US,CA28
4185,84097,40.297153,-111.670519,Orem,UT,Utah County,84097,US,UT3
4186,16635,40.42341,-78.4339,Duncansville,PA,Blair County,16635,US,PA13
4187,65285,39.212787,-92.004617,Thompson,MO,Audrain County,65285,US,MO6
4188,83634,43.459904,-116.338457,Kuna,ID,Ada County,83634,US,ID1
4189,32937,28.17612,-80.59005,Satellite Beach,FL,Brevard County,32937,US,FL8
4190,59457,47.06247,-109.42824,Lewistown,MT,Fergus County,59457,US,MT2
4191,77845,30.579234,-96.293826,College Station,TX,Brazos County,77845,US,TX10
4192,29510,33.45128,-79.5609,Andrews,SC,Georgetown County,29510,US,SC6
4193,29646,34.114209,-82.128301,Greenwood,SC,Greenwood County,29646,US,SC3
4194,94588,37.688244,-121.898741,Pleasanton,CA,Alameda County,94588,US,CA14
4195,76424,32.769037,-98.84154,Breckenridge,TX,Stephens County,76424,US,TX25
4196,58486,47.421182,-99.404828,Sykeston,ND,Wells County,58486,US,ND0
4197,46938,40.47976,-85.62775,Jonesboro,IN,Grant County,46938,US,IN5
4198,27834,35.631003,-77.381019,Greenville,NC,Pitt County,27834,US,NC1
4199,48743,44.441124,-83.863151,Long Lake,MI,Iosco County,48743,US,MI1
4200,74047,35.889588,-96.088684,Mounds,OK,Creek County,74047,US,OK2
4201,59451,47.415174,-109.395158,Hilger,MT,Fergus County,59451,US,MT2
4202,46561,41.669504,-86.087002,Osceola,IN,St. Joseph County,46561,US,IN2
4203,55751,47.420472,-92.681078,Iron,MN,St. Louis County,55751,US,MN8
4204,72756,36.320391,-93.978383,Rogers,AR,Benton County,72756,US,AR3
4205,24141,37.119732,-80.556541,Radford,VA,Radford City,24141,US,VA9
4206,7746,40.317727,-74.248318,Marlboro,NJ,Monmouth County,7746,US,NJ3
4207,29546,33.952411,-79.360418,Gresham,SC,Marion County,29546,US,SC7
4208,63025,38.512803,-90.630576,Eureka,MO,St. Louis County,63025,US,MO2
4209,55306,44.730944,-93.291381,Burnsville,MN,Dakota County,55306,US,MN2
4210,89101,36.17372,-115.10647,Las Vegas,NV,Clark County,89101,US,NV1
4211,85545,33.614316,-111.005928,Roosevelt,AZ,Gila County,85545,US,AZ2
4212,22644,38.963523,-78.548229,Maurertown,VA,Shenandoah County,22644,US,VA6
4213,79015,35.004998,-101.91008,Canyon,TX,Randall County,79015,US,TX13
4214,35601,34.608016,-87.011052,Decatur,AL,Morgan County,35601,US,AL5
4215,79938,31.829712,-105.971363,El Paso,TX,Hudspeth County,79938,US,TX23
4216,83627,42.94573,-115.46619,Hammett,ID,Elmore County,83627,US,ID1
4217,96161,39.313089,-120.207783,Truckee,CA,Placer County,96161,US,CA3
4218,78947,30.405444,-97.020931,Lexington,TX,Lee County,78947,US,TX10
4219,5356,42.93925,-72.85288,West Dover,VT,Windham County,5356,US,VT0
4220,17820,40.95203,-76.45967,Catawissa,PA,Columbia County,17820,US,PA9
4221,80525,40.529646,-105.036788,Fort Collins,CO,Larimer County,80525,US,CO2
4222,78130,29.696878,-98.070726,New Braunfels,TX,Guadalupe County,78130,US,TX15
4223,14075,42.729083,-78.837596,Hamburg,NY,Erie County,14075,US,NY23
4224,47803,39.468961,-87.315069,Terre Haute,IN,Vigo County,47803,US,IN8
4225,58568,46.04139,-100.92513,Selfridge,ND,Sioux County,58568,US,ND0
4226,59840,46.234189,-114.165774,Hamilton,MT,Ravalli County,59840,US,MT1
4227,29080,34.049335,-80.043417,Lynchburg,SC,Lee County,29080,US,SC5
4228,83338,42.736869,-114.374568,Jerome,ID,Jerome County,83338,US,ID2
4229,96150,38.927507,-120.039632,South Lake Tahoe,CA,El Dorado County,96150,US,CA3
4230,37377,35.175117,-85.319805,Signal Mountain,TN,Hamilton County,37377,US,TN3
4231,86040,36.91472,-111.45583,Page,AZ,Coconino County,86040,US,AZ2
4232,34743,28.329308,-81.355152,Kissimmee,FL,Osceola County,34743,US,FL9
4233,33446,26.454017,-80.181862,Delray Beach,FL,Palm Beach County,33446,US,FL22
4234,55901,44.075285,-92.516916,Rochester,MN,Olmsted County,55901,US,MN1
4235,70769,30.30297,-90.97205,Prairieville,LA,Ascension Parish,70769,US,LA6
4236,43619,41.603711,-83.47049,Northwood,OH,Wood County,43619,US,OH9
4237,85120,33.41505,-111.54958,Apache Junction,AZ,Pinal County,85120,US,AZ5
4238,70435,30.566088,-90.109823,Covington,LA,St. Tammany Parish,70435,US,LA1
4239,62634,40.0206,-89.48288,Elkhart,IL,Logan County,62634,US,IL15
4240,49953,46.73807,-89.334696,Ontonagon,MI,Ontonagon County,49953,US,MI1
4241,44024,41.572432,-81.157142,Chardon,OH,Geauga County,44024,US,OH14
4242,46013,40.05668,-85.674976,Anderson,IN,Madison County,46013,US,IN5
4243,83263,42.207376,-111.812126,Preston,ID,Franklin County,83263,US,ID2
4244,53925,43.3569,-89.12088,Columbus,WI,Columbia County,53925,US,WI6
4245,94585,38.195385,-121.994935,Suisun City,CA,Solano County,94585,US,CA8
4246,58763,47.971759,-102.471636,New Town,ND,Mountrail County,58763,US,ND0
4247,56732,48.565003,-96.53266,Karlstad,MN,Kittson County,56732,US,MN7
4248,79005,36.45336,-100.53737,Booker,TX,Lipscomb County,79005,US,TX13
4249,51026,42.300778,-96.092119,Hornick,IA,Woodbury County,51026,US,IA4
4250,42754,37.460336,-86.324894,Leitchfield,KY,Grayson County,42754,US,KY2
4251,78028,29.988525,-99.155469,Kerrville,TX,Kerr County,78028,US,TX21
4252,66547,39.298416,-96.341383,Wamego,KS,Pottawatomie County,66547,US,KS1
4253,37087,36.267266,-86.291167,Lebanon,TN,Wilson County,37087,US,TN6
4254,69153,41.131676,-101.663033,Ogallala,NE,Keith County,69153,US,NE3
4255,73848,36.764793,-99.765785,Laverne,OK,Harper County,73848,US,OK3
4256,22408,38.21894,-77.444023,Fredericksburg,VA,Spotsylvania County,22408,US,VA7
4257,71047,32.33321,-93.83629,Keithville,LA,Caddo Parish,71047,US,LA4
4258,51546,41.657856,-95.786047,Logan,IA,Harrison County,51546,US,IA4
4259,17522,40.17982,-76.17884,Ephrata,PA,Lancaster County,17522,US,PA11
4260,97470,43.2165,-123.34174,Roseburg,OR,Douglas County,97470,US,OR4
4261,29860,33.614687,-81.984429,North Augusta,SC,Edgefield County,29860,US,SC3
4262,17543,40.15732,-76.3069,Lititz,PA,Lancaster County,17543,US,PA11
4263,5861,44.46239,-72.135804,Passumpsic,VT,Caledonia County,5861,US,VT0
4264,54486,44.75984,-89.039052,Tigerton,WI,Shawano County,54486,US,WI8
4265,96080,40.142907,-122.340888,Red Bluff,CA,Tehama County,96080,US,CA1
4266,58444,47.479529,-100.14659,Goodrich,ND,Sheridan County,58444,US,ND0
4267,74653,36.67837,-97.31004,Tonkawa,OK,Kay County,74653,US,OK3
4268,28560,35.125849,-76.977181,New Bern,NC,Craven County,28560,US,NC3
4269,38676,34.692892,-90.338981,Tunica,MS,Tunica County,38676,US,MS2
4270,73668,35.26946,-99.680146,Texola,OK,Beckham County,73668,US,OK3
4271,65721,37.02089,-93.20602,Ozark,MO,Christian County,65721,US,MO7
4272,59410,47.444053,-112.513362,Augusta,MT,Lewis And Clark County,59410,US,MT2
4273,55044,44.633421,-93.25812,Lakeville,MN,Dakota County,55044,US,MN2
4274,37064,35.890746,-86.965691,Franklin,TN,Williamson County,37064,US,TN7
4275,40245,38.258384,-85.475021,Louisville,KY,Jefferson County,40245,US,KY2
4276,73034,35.703414,-97.434052,Edmond,OK,Oklahoma County,73034,US,OK5
4277,78028,29.988525,-99.155469,Kerrville,TX,Kerr County,78028,US,TX21
4278,71037,32.53265,-93.50406,Haughton,LA,Bossier Parish,71037,US,LA4
4279,20794,39.155266,-76.813394,Jessup,MD,Howard County,20794,US,MD3
4280,80005,39.85108,-105.130234,Arvada,CO,Jefferson County,80005,US,CO7
4281,29058,34.588803,-80.718482,Heath Springs,SC,Lancaster County,29058,US,SC5
4282,93292,36.37559,-119.211689,Visalia,CA,Tulare County,93292,US,CA21
4283,70814,30.488289,-91.072704,Baton Rouge,LA,East Baton Rouge Parish,70814,US,LA6
4284,60151,41.922915,-88.507929,Maple Park,IL,Kane County,60151,US,IL11
4285,27529,35.71126,-78.61417,Garner,NC,Wake County,27529,US,NC13
4286,84528,39.283156,-110.961933,Huntington,UT,Emery County,84528,US,UT3
4287,80528,40.494596,-105.004639,Fort Collins,CO,Larimer County,80528,US,CO2
4288,76470,32.46985,-98.67895,Ranger,TX,Eastland County,76470,US,TX25
4289,62298,38.327408,-90.155869,Waterloo,IL,Monroe County,62298,US,IL12
4290,30215,33.394307,-84.473778,Fayetteville,GA,Fayette County,30215,US,GA3
4291,94043,37.421865,-122.070895,Mountain View,CA,Santa Clara County,94043,US,CA16
4292,37188,36.481635,-86.689867,White House,TN,Robertson County,37188,US,TN7
4293,86325,34.735388,-111.927746,Cornville,AZ,Yavapai County,86325,US,AZ2
4294,65583,37.767552,-92.210471,Waynesville,MO,Pulaski County,65583,US,MO4
4295,7424,40.883548,-74.214388,Little Falls,NJ,Passaic County,7424,US,NJ11
